"","LV1","LV2","LV3","LV4"
"RXRA",0.016118998367624,0.0148752361885837,0.0158107158153224,0.0152827043148983
"RXRB",0.0235366208328796,0.0216169966561728,0.0230834649503676,0.0225096200464086
"SMARCC2",0.0200439959009711,0.018540393003757,0.0196714979710741,0.0191118003345762
"SP1",0.0128949380504881,0.0118242373593209,0.0126940024692299,0.0123997300404914
"SP2",0.014784866694151,0.0136896648823471,0.0145496847422795,0.0140824107852924
"SP3",0.0141612891365442,0.0130031690259215,0.0138107814141655,0.0135588796952357
"SPI1",0.0195419920530152,0.0179594038711444,0.0191714163918096,0.0185395323792492
"SREBF1",0.0172514475345113,0.0159925456129746,0.0170916431059531,0.0166060019987183
"SREBF2",0.0211318411248675,0.0195184235749874,0.0206225471494278,0.0201368619702561
"STAT1",0.00538578687712923,0.00498136442634902,0.00529448110019644,0.00515562417214515
"STAT2",0.00482238789399802,0.00445418417457234,0.00470873940231315,0.00462286455049158
"STAT3",0.0224453272930403,0.0206809393230161,0.0220849199485602,0.0214457469586941
"STAT4",0.0198725542946167,0.0183863313839822,0.0194395026163887,0.0190183233033173
"STAT5A",0.0126540562427472,0.0116651572597834,0.0124042390650854,0.0121062472039921
"STAT5B",0.0104029302284204,0.00952601777244678,0.0102171558186712,0.00993596596413338
"STAT6",0.0190758466223942,0.017475740280045,0.0187105545429651,0.0181967548878595
"TAL1",0.0099401332199123,0.00938037369056586,0.00971997919126665,0.00947857426122844
"TBX21",0.00713470641435894,0.00653611699590584,0.00693286701307475,0.00679597046452181
"TCF3",0.0217878050193293,0.0202752117181163,0.0212642726469758,0.0208186284429085
"TCF7",0.0196435799147925,0.018403323348211,0.0192926813342814,0.0188489680301271
"TFDP1",0.00732888444913676,0.00682696432385718,0.00714678657781883,0.0070294720884657
"TFE3",0.0161023775792189,0.0147608990363547,0.0158159789719303,0.0153006943059936
"TFEB",0.0165131302413101,0.0150851784563151,0.0160912237452287,0.0155976773805556
"TFEC",0.0077617237824446,0.00715957765438023,0.00752225685346254,0.00745858434698905
"TOPORS",0.0210865904238814,0.0191969055621224,0.0205739667950675,0.0200922139787525
"TP53",0.0201553642529416,0.0187453490105945,0.019709051987914,0.0191619595491685
"USF1",0.0170337705941141,0.0155177742019229,0.0165670012276691,0.0161809079526996
"USF2",0.0168412964125133,0.0155850528289536,0.0164078486342333,0.0159919346469454
"VENTX",0.0146286926841405,0.0133989902378057,0.0142047664587965,0.0139464973165359
"XBP1",0.0146334312336235,0.0136022531449449,0.0142536993248366,0.0139914904060369
"YBX1",0.0128749217386841,0.0119895593307447,0.0125326762486895,0.0122319034651634
"YY1",0.028377420896249,0.0262985160797337,0.0277836236567461,0.0271218183575399
"ZBTB1",0.0175141951787909,0.0161165656944204,0.0169987124862022,0.0168002236015554
"ZBTB18",0.0185982870608682,0.0170027993722012,0.0180661069043424,0.0176954837098068
"ZBTB33",0.0238500381616153,0.0220593389616178,0.0232619343161609,0.0228911122964216
"ZBTB4",0.0257053022470638,0.0237587127423995,0.0252196678841289,0.0246213401600567
"ZBTB7A",0.0235584763841187,0.0216990223979483,0.0229509089806197,0.0224546304485359
"ZBTB7B",0.0210048133606267,0.01923241305335,0.0205735872374667,0.0199692064965119
"ZNF32",0.014659095724692,0.0134535453267896,0.0141573204783846,0.0140353833954868
"ZNF683",0.0107974609959278,0.00990799506593647,0.0104794445573204,0.0103271008257372
"FGR",0.223980529543817,0.453167607665593,0.400320372986502,0.239413033036934
"SLC4A1",0.191888586505381,0.150232054808126,0.0210546484919105,0.217298014970507
"CIAPIN1",0.507058364245174,0.292732043785812,0.71611061686526,0.314251587789915
"WDR54",0.429235011613294,0.379612635088093,0.571194738655348,0.150157308267565
"KMT2E",0.463055234143531,0.505206259869183,0.481461835751508,0.578349769120042
"ITGA2B",0.167639874382082,0.112147537343678,0.197488740809435,0.234322257178148
"GDE1",0.133360639708577,0.249657775874891,0.500757097635659,0.396259007383084
"SPATA20",0.367354702011389,0.423606694300676,0.17215956511038,0.696869617575627
"IFRD1",0.116219289934211,0.474645704512354,0.207582060631692,0.422760359043393
"PAF1",0.711872897527221,0.461487036256879,0.399211979865508,0.319915028492596
"CEACAM21",0.243761727896516,0.293490891247352,0.678459930897562,0.831158750883257
"PTBP1",0.08486557295632,0.373480544787086,0.674013137620195,0.618367074008742
"ALAS1",0.19857786820454,0.0917446223675631,0.436597011830483,0.665794810638481
"PLEKHO1",0.298234888410023,0.427127026463201,0.266230326281994,0.234947797703269
"RABEP1",0.470459339953898,0.4066772086953,0.0921442135217302,0.563509214210617
"AKR7A2",0.601091226175997,0.577490866019374,0.433526583660933,0.366917701047974
"TBXAS1",0.224411333634726,0.118826391920167,0.513981168514839,0.412072141381017
"PARP12",0.108793448548814,0.13032313636881,0.0560364065265959,0.150336634872364
"ACAA1",0.123564621787571,0.491348023465088,0.354655700130863,0.32492070117925
"LTK",0.364171461540677,0.117350761814305,0.205920746847041,0.376177858149949
"EIF4B",0.20020417374121,0.98614617608193,0.236138549390998,0.325953816106608
"SMARCD1",0.366308327399772,0.50940930966277,0.525399810815111,0.728863100313628
"CD84",0.178058871859751,0.3262529133118,0.278701769138669,0.408077212600429
"THUMPD1",0.383902636325172,0.885884589784294,0.1757070192074,0.156869125499121
"NUCB2",0.441863948510505,0.351518962057487,0.350605917685655,0.0990261834833548
"CPSF1",0.598096164606544,0.501743160758959,0.029064486965517,0.464149522624659
"UBE2D1",0.226236687413124,0.292679993921771,0.385935943239518,0.183445856483191
"MARK2",0.534761200358515,0.307053366867726,0.160063684708361,0.551331445729871
"FCGR2B",0.309263346585723,0.312673471299109,0.0882379032547237,0.155644985665923
"ACADVL",0.179668567577631,0.301562887431581,0.450570443107763,0.477940762685575
"STK10",0.237863293117496,0.441879872235972,0.520440408770423,0.453875172111553
"IGF2BP2",0.154601548503397,0.109696423392233,0.0209607291021132,0.262375127595662
"SEC31B",0.255418480046846,0.691412960343416,0.159296589385167,0.466266226515793
"MBNL3",0.0836495424707652,0.233944802443874,0.119691686021153,0.139792782012576
"XAB2",0.328969086900198,0.472911558625209,0.242461622165754,0.653910910618404
"GNB1",0.847063631033553,0.746432634191754,0.082100040314539,0.468197176340678
"P2RY10",0.203256598603697,0.383714421508538,0.371479621023081,0.481296914484035
"ITM2A",0.290435919516781,0.215151551110709,0.215956840437443,0.353196891897263
"ITCH",0.709166317842451,0.332593705220705,0.0434941634057252,0.755418212178632
"MKNK1",0.462202651778855,0.223803269366036,0.143649947330422,0.0591674147582468
"XPO1",0.533872533415393,0.31557406670701,0.187107900037487,0.449015352006622
"YTHDC1",0.32264437289974,0.09107069128235,0.595846743429351,0.55363881822792
"NOA1",1.06072783030704,0.724606497990559,0.162358335109709,0.0124650396272032
"APLP2",0.356564359437669,0.352630680856185,0.492058520173236,0.236520101754265
"CD82",0.249048339977155,0.34525000855558,0.290095182069395,0.0714486537659552
"PIGS",0.497138993331894,0.291048249524784,0.965569837373606,0.0193058148120428
"DDX18",0.390296198530146,0.391936015127251,0.324868771081781,0.417260221194407
"PEBP1",0.619095181354058,0.680360799173598,0.351707601698687,0.0790463356297445
"ZNF302",0.571603127725514,0.114612192769726,0.213955008638813,0.51662336930647
"CDIP1",0.434028524549799,0.0793057804861262,0.859951388970084,0.469150742144404
"GMIP",0.586699359288219,0.0191026037136542,0.471894608351597,0.262319489563862
"LAG3",0.22643137268796,0.0874986891746806,0.391554855922441,0.0917675792574331
"MLF2",0.536904168292753,0.552043106906828,0.127529227740069,0.360622063738572
"RCOR1",0.411201447560091,0.122433060253861,0.423169958865599,0.197367268756148
"LTBP4",0.168894648936944,0.340963273815106,0.118298500477505,0.614727739490381
"WAC",0.334483478069976,0.436480415449897,0.527969480071113,0.491402593459445
"SMIM24",0.380887018105264,0.0408515595712928,0.0146694230104443,0.297840392934354
"SRPK1",0.100238095762235,0.265720540479708,0.214165080225488,0.0282538032638889
"JAK2",0.0367745751279274,0.69358011275637,0.165453976522787,0.00895841064176433
"ABLIM1",0.361635535372069,0.111210468274842,0.420057419017737,0.760018052227344
"NDUFB7",0.0110824235975641,0.252607231946876,0.394380833070059,0.478938519086193
"OSM",0.118575906811102,0.271603611624901,0.408609365901842,0.00194233209044615
"TFIP11",0.558529161524853,0.639135323310768,0.0649823626702191,0.513628057074676
"MTMR3",0.449777796251996,0.120722764939734,0.254404739547978,0.370752791501042
"APOL1",0.145370495991255,0.0268507039539745,0.0921871635690271,0.127035253406251
"TXN2",0.367180122578375,0.539798773727626,0.729572259870507,0.0514835082655283
"EIF3D",0.297606005120067,0.54241381752857,0.248206266604649,0.61351508854357
"PLEK2",0.408137173071507,0.314990594700461,0.132896652358995,0.0986515278006823
"DICER1",0.368529126510526,0.976911192904107,0.0879263773509798,0.287834933218186
"TCL1A",0.234874615448277,0.1670444057903,0.378475356084833,0.448454034289665
"TELO2",0.0165358472661238,0.556306990135277,0.317567002188857,0.617666739111339
"DCAF11",0.0958643965908638,0.367770906974115,0.762420568038867,0.490911817503806
"RAB5IF",0.405332099043736,0.320748226008665,0.232244931638503,0.308480145610731
"PSMA7",0.94161952535585,0.196868328361363,0.192875689891977,0.112335715482874
"HCK",0.460116252313708,0.492834331441449,0.15285281756855,0.236122687896714
"TM9SF4",0.460274293524589,0.296370155882575,0.334059992958791,0.726565678176036
"PSMD10",0.312691160195834,0.0493886846148198,0.544172419789918,0.606751023430188
"PQBP1",0.272003763405455,0.106212811389805,0.968729832491354,0.0310938593690215
"PCSK1N",0.185249596287731,0.311236138340535,0.125840868199209,0.0854609727198486
"GLA",0.53734933181013,0.11975894263095,0.325551415059626,0.315561711385706
"PARP4",0.422363727801744,0.432512358410636,0.356568410886884,0.39215968873938
"CORO1A",1.00761226517874,0.571721708346121,0.233955403447,0.158087650615046
"ARL2BP",0.454151371446064,0.661248932964831,0.687236432346911,0.0999960371359776
"PSMD7",0.484672530969412,0.691493332274787,0.143385986062098,0.360923236460304
"NPRL3",0.0691061006751153,0.219026717136679,0.194738192242257,0.432323867532317
"COTL1",0.550324375198461,0.571359286375197,0.463464692043892,0.0521775932347612
"STUB1",0.0183651528119355,0.321393321612836,0.248678639640341,0.900190138304504
"MEFV",0.267512557046008,0.264790126215475,0.0533673570259496,0.256580833861155
"PRSS33",0.20815898037644,0.131153665921386,0.00276902404310288,0.271721746389688
"RBL2",0.637437362507648,0.0964659373503568,0.496097693861377,0.512007339211807
"BCKDK",0.264881483351877,0.542350941539418,0.364313832252578,0.596224530269926
"RNF40",0.398373211956378,0.527641222313812,0.386885665970613,0.475716155940138
"LACTB",0.162256532316626,0.282004073201792,0.0121514972471475,0.284073437691155
"CSK",0.127876375800506,1.32760929910205,0.145370283858606,0.399110832631931
"BLOC1S6",0.528857407670051,0.138421185267894,0.308172572450243,0.421976818705151
"CPQ",0.642376906209313,0.646692221726079,0.065704697964011,0.202553822901093
"DECR1",0.385511005906132,0.457954578294398,0.788433006872535,0.189322471058499
"IKBKB",0.470302741665024,0.0343192761695422,0.492296680534131,0.925582361923895
"EIF3E",0.351904146225352,0.197978312044245,0.694307343581462,0.121762550804002
"EEF1D",0.224433122552163,0.632993179894986,0.578543565496052,0.0918596748111413
"ASAH1",0.567155973565228,0.669176418214957,0.0945741889162946,0.131685887595143
"BNIP3L",0.185840113683016,0.02472858058746,0.116905862305133,0.00284740833197846
"FCGRT",0.538626470385243,0.0404358337243365,0.562649611813184,0.422595409852645
"SF3A2",0.49753648856769,0.024324461928911,0.496098680857362,0.596750776367404
"SGTA",0.202305642804406,0.735418366306126,0.383881093585041,0.483755457552492
"LILRB1",0.0819576795192633,0.106456653830718,0.0977007983936543,0.447199083347994
"C19orf53",0.121827481210528,0.276093566161938,0.840702914035618,0.370963473673362
"GPI",0.77725215787988,0.0345843126595915,0.314512905807213,0.275665577677012
"TBCB",0.198074931387786,0.55338288081808,0.692637166201011,0.0827631744621948
"POLR2I",0.414913071407934,0.40892932211568,0.393248020695989,0.0788703800005293
"PRKD2",0.0398429133373494,0.132379538094617,0.336397436918015,0.447070796241937
"CEACAM4",0.714107698031254,0.520283966074751,0.364361349605191,0.0746492596465752
"TYK2",0.795942562104184,0.281698146310352,0.350973170222305,0.619677997396582
"CDC37",0.482088321388585,0.155486052516263,0.397934020982945,0.559744695884193
"NAPA",0.328864252372351,0.00532142426140868,0.370537494306493,0.09433862407107
"DNASE2",0.0926893523949421,0.506471830468265,0.195210205581824,0.557775495858379
"PRPF31",0.817841648196692,0.661152701208001,0.0393407947188628,0.398672322406177
"DDX49",0.0807997213613001,1.68134803863161,0.297132761435002,0.120577902520797
"ETHE1",0.306065457687455,0.503191826264573,0.643545545178247,0.204662772435932
"MTPN",0.405482490506117,0.608609473937124,0.667522641069475,0.0500999396698674
"DNAJB6",0.282519068902577,0.539186554244347,0.167473613135906,0.415984192132092
"CHCHD2",1.10693334839585,0.0640432927085775,0.207073211544948,0.185276029717647
"BUD31",0.208063530428173,0.493590471708148,0.176965672077284,0.414446995548098
"TAF6",0.558504183776654,0.0212286175108568,0.835155140027152,0.554019239790084
"BLVRA",0.355146464721957,0.0178561923748941,0.363300511225661,0.0162359378184283
"NMRK1",0.467528147215409,0.368199801145594,0.157770749433241,0.402562102514508
"TGFBR1",0.339404021775762,0.0640608715186485,0.56721651825349,0.37808654346844
"SUSD1",0.0550483438241758,0.700370394895219,0.490930763631362,0.0741679360527018
"RAPGEF1",0.344105059259104,0.537769120390474,0.663883065418092,0.30572474194784
"NPDC1",0.347908918315321,0.415604157391055,0.325753076363361,0.197312887195656
"PTGDS",0.50530197548985,0.485564585233103,0.0413630190163804,0.0812444673692023
"ABCA2",0.415102396724689,0.370020818419724,0.0335367687055832,0.518387508723844
"UBE2R2",0.335008952425366,0.44608439375412,0.283425242181805,0.176996837373701
"EXOSC3",0.356416375457288,0.351528164215833,0.263691418713485,0.427216180046682
"PDLIM1",0.0692035715650957,0.437460963095758,0.0266671925040149,0.733539609050193
"EIF3A",0.526220692314013,0.0043438730820939,0.401714951100127,0.551885557627036
"LIPA",0.242736758539273,0.0562022736540245,0.388595885981479,0.524552147675084
"SFXN3",0.175938197021872,0.706124594144769,0.346340605461253,0.577910693492217
"FBXW4",0.412615112553113,0.550329033591874,0.0651322464379059,0.890805534911017
"TNKS2",0.497239665884629,0.147371785218915,0.98979939971791,0.012947788632541
"P2RX1",0.446617904014681,0.388053364439568,0.283812506158668,0.509035456039398
"FTSJ3",0.331292568668877,0.404449619128427,0.680924474782958,0.160644504180383
"SMARCD2",0.590774162827871,0.501812238485712,0.38235607956217,0.483308150009261
"DDX5",0.0768540314849612,0.473720571803409,0.20139886092446,0.698185848230532
"CYTH1",0.615780665298372,0.410529617220091,0.0686711392229891,0.727017783211935
"CCL2",0.053369821190083,0.0583238592597764,0.00663985121693134,0.00101929336759197
"ABI3",0.16654331779811,0.371033185865456,0.175180507457675,0.36752727684316
"HDAC5",0.470446957620407,0.139797876556312,0.705609695128235,0.312640236906255
"GAR1",0.517729663703654,0.493568772178554,0.332674679061553,0.374270254888413
"FRG1",0.233121917031759,0.544167900379975,0.361151258192099,0.418662887789369
"DHX15",0.298986779098324,0.0750822298621994,0.691325748995808,0.529905123972957
"FNBP4",0.0134234021125191,0.128170003343488,0.847857185368559,0.516165385309586
"DNAJC4",0.390914887182317,0.433870933315222,0.662100852662161,0.227593421163409
"EHD1",0.395950162066379,0.539561383951158,0.437524900893624,0.223389762151228
"UNC93B1",0.0390186701236654,0.103711162807426,0.16224873867916,0.186388237174765
"MS4A6A",0.0339503606289643,0.278260093810473,0.432973190787442,0.426792632642132
"TMEM109",0.287854350070762,0.434002234931218,0.0317862826223372,0.94120325021497
"RNF141",0.0228205065627337,0.497478954330833,0.411650902050106,0.237649238707571
"BIRC2",0.476571654883636,0.454596979622594,0.342935109132883,0.084879762347168
"UBE4A",0.514285111612188,0.39231272560104,0.614943188244932,0.0229482477878836
"C11orf21",0.136317795035366,0.389894749423871,0.392783144490503,0.278635141705145
"RPS13",0.487849693122881,0.382994838981837,0.462674923909061,0.104166453719726
"NDUFS8",0.380789755728049,0.160001319041642,0.370563247005175,0.446128588509481
"TCIRG1",0.14923061688957,0.437664193802925,0.418361128824044,0.502961187923742
"MLEC",0.157849174811474,0.586367940272853,0.578583233660136,0.728474650493482
"BIN2",0.562497059279957,0.0984269991923574,1.13417265352748,0.0747415106689565
"PTGES3",0.481853107859022,0.20415993861921,0.343883377009778,0.819644551027793
"RSRC2",0.507525607019112,0.534952617378063,0.511724466677364,0.177031100308462
"LTA4H",0.138567711759901,0.157461197919193,0.224296499447213,0.204487286761651
"ARPC3",0.60594984255481,0.247809829020341,0.178069403745106,0.571725525654217
"SH2B3",0.196573204912596,0.403287142880537,0.627146080012104,0.62814055204688
"CREBL2",0.151706430986994,0.686759922493968,0.334358627798809,0.39020512645857
"CDKN1B",0.734519428941221,0.385098198554572,0.335417816511311,0.340204254887201
"LTBR",0.016721428831111,0.412455408002051,0.4869235107659,0.41657179038792
"RAB5B",0.0975375723244794,0.937557001198163,0.187846578681496,0.571320915030062
"ING4",0.00128840351270524,0.588815003292299,0.712808744761515,0.154433450351378
"SPSB2",0.238543715223278,0.157251460282805,0.236006894605364,0.163350542782981
"C12orf57",0.325162940674065,0.450872607563664,0.228016912156529,0.0427220246037873
"PTPN6",0.0821008355988138,0.493550152206796,0.395798851493088,0.60043396209281
"GOLT1B",0.546158009794027,0.321388194565106,0.0488114395384479,0.460879905264588
"SRSF9",0.352425351115976,0.394121597411859,0.419618903990192,0.439042553418366
"KLRB1",0.0288828530704336,0.165721354934264,0.232755192806896,0.162856161139029
"TMEM14C",0.160294568760045,0.263448250089622,0.471518228749368,0.561766086309563
"SERINC1",0.16208855548704,0.239952021941015,0.279678456726316,0.274870916046932
"MCM3",0.726326416836127,0.334286419428058,0.495482967396399,0.177115470247478
"FBXO9",0.135170710315395,0.162454070730975,0.102324274409199,0.104826151669134
"PHF1",0.101831108041086,0.374542740404413,0.77581176320913,0.769548069483509
"FBRSL1",0.645729494317423,0.240284674710952,0.632799000348789,0.525742950777809
"PDCL3",0.3879520057908,0.799256895983,0.117928028537372,0.348836210729538
"FBXO6",0.117121844966623,0.0608069219795099,0.0255923323936121,0.102674025271515
"EBNA1BP2",0.145454162001865,0.371464017621102,1.03636914689186,0.0787144085179798
"ATP6V0B",0.111217052611053,0.403912620763917,0.651859456473169,0.220208384292663
"DPH5",0.355783394756935,0.623382360231296,0.0710028145377565,0.417518471025319
"RPS6KA1",0.947693563608227,0.460417869388433,0.334996293713326,0.0665494917723661
"SPCS2",0.642193743667288,0.107256364093701,0.256421443030357,0.531599789765981
