"","LV1","LV2","LV3","LV4"
"ELK3",0.175062457313314,0.331321518740365,1.2155050528687,0.638927699569495
"ENO1",0.976039547172148,1.30253903890478,0.312290248167208,0.0474676008447157
"EOMES",0.129684562652666,0.518778020058322,0.643920248310352,0.15769905115291
"EP300",1.05385154603726,0.0350941420085807,0.927179787631311,0.285426919543312
"ERF",1.43256913385943,0.524417917855423,0.328249335596604,0.312440398930285
"ESRRA",0.711913744177254,0.466628580474367,0.392726124114802,0.895454838180977
"ETS1",0.29366458717004,0.490213208907127,1.27174798779144,0.267073581843072
"ETS2",1.1549472254858,0.0132416483919883,0.156952750630636,0.244368849122429
"ETV6",0.747687586554512,0.0751326066945949,0.201860699391076,0.25035658580187
"ETV7",0.214096079889144,0.00339527399415227,0.0668195730598866,0.00766479652388597
"FLI1",1.1764170181091,0.0978234787629055,1.26550910633652,0.492699546372891
"FOS",0.343385111838554,0.00705513521067962,0.0247147178241024,0.163317403143794
"FOSL2",1.25518652587942,0.00792787622873571,0.257283431521081,0.275340084119661
"FOXO3",0.575558999943049,0.0527422799006926,0.152782829973996,0.109138321446415
"FOXO4",0.613157235772479,0.316080680156816,0.0986489949880927,0.105066734021065
"FUBP1",0.283771394704821,0.489863052895311,1.46364216853464,0.15010450219999
"GABPA",0.0836965927509158,0.0530380844152757,0.907681219371698,1.1463651655733
"GATA1",0.636868929444963,0.704243487560857,0.0189638142096786,0.0520059136272117
"GATA2",0.622794801112709,0.141028891145747,0.441321915627196,0.24376416213143
"GATA3",0.368385894744493,0.85632835563955,1.05675853382731,0.265884475705371
"GFI1",0.0643910269734611,0.287133316287479,0.550025432739488,0.326279792484146
"GFI1B",0.867156932118857,0.828590683772551,0.0427471331806539,0.0324819231917258
"HBP1",1.13931030280503,0.0211090147429762,0.598534645944052,0.730809083403772
"HES4",0.104828652604806,0.0154802188392209,0.106796374443774,0.0635534046908375
"HHEX",0.440472910208515,0.0187293673901387,0.171943293692245,0.470617758479298
"HIF1A",0.671451166708881,0.00114009795078239,0.384412229682015,0.20320592267986
"HLX",1.40630385403337,0.249017832946086,0.0743742103633477,0.122449563809686
"HMG20B",0.767061473011322,1.27548261827143,0.499288379620308,0.61407778480555
"HOXB2",0.111839470389723,0.505618023696352,0.599167277959575,0.788828775443684
"HSF1",0.829526538219985,1.49413036396566,0.710218833396354,0.296331406887565
"IKZF1",0.667695791359673,0.359834823405749,1.65857612391068,0.135353075929203
"IRF1",0.623888488892162,0.0379271213082621,0.136485757532919,0.0357554196926008
"IRF2",0.738033474633034,0.0242499997227,0.207347726507273,0.0819868075591327
"IRF3",0.433190755753078,1.32457947247653,0.735651947088534,0.411509178572759
"IRF5",0.455022775709095,0.251831950803756,0.233780450688575,0.223621291149595
"IRF7",0.233529495142932,0.0224180320475059,0.0449060634141781,0.0847172808833976
"IRF8",0.601562173208748,0.511111238826277,0.958008433650473,0.629137478985395
"IRF9",0.749392452689271,0.195617177659123,0.242189864375218,0.301915228843321
"JUNB",1.04793370427942,0.0200166458763944,0.0808577273735242,0.455494828709392
"JUND",0.835966903052291,1.02927197715149,0.275699961898668,0.345831338238907
"KLF1",0.49904731125876,0.516927646004447,0.0613903011866369,0.130197319063396
"KLF13",0.807212524270356,0.285342275895532,1.5323473996858,0.313375312655567
"KLF16",1.34733190072753,0.836522742054658,0.265520966904382,0.431922313975548
"KLF2",0.920355836585485,1.01159738141885,1.01838911705877,0.130551021388932
"KLF3",0.601402451470746,0.0216249222880818,0.881769785923807,0.557591171759509
"KLF4",0.827974060668242,0.327390098479298,0.579736024516251,0.377492737355083
"LEF1",0.348276925859876,0.717544272852757,1.17732618954008,0.371819558467746
"LMO2",0.349179137144714,0.0354820412158676,0.071204266465797,0.312402298048477
"MAFB",0.272209654747123,0.0457532722367152,0.12639615464268,0.035561797047233
"MAFK",0.752981095176933,0.821989947579186,0.727517967427086,0.696627050766334
"MAX",0.968019558637758,0.656992699606193,0.315885369608631,0.414917345980936
"MAZ",0.783763061928625,1.31534103340542,0.645677490380096,0.538481715265222
"MBD2",0.314353589942098,0.295093133945452,0.646144619490929,1.23930516864068
"MEF2A",0.413813797047614,0.0268410177220414,0.458823221055773,0.497588568724877
"MEF2D",1.30518635605654,0.533245445434615,1.26071860474774,0.0111567937626829
"MXI1",0.33138884233024,0.26724108205626,0.0266846587325574,0.0897512366902446
"MYBL1",0.0486281864907749,0.197969219514573,0.679608302875406,0.985902175620471
"MYBL2",0.199557820954233,0.379534901673875,0.215182571539877,0.349443766130458
"MYC",0.355996018913035,0.668221951929456,1.00701953525227,0.330803987839335
"NFATC2",0.160779600351946,0.45100950918371,0.763464949038846,0.117330429300811
"NFATC3",0.628652629482196,0.886736702651051,1.15347634166728,0.17701545164369
"NFE2",1.34495666562927,0.322175021816053,0.0330977978877514,0.190622253836088
"NFE2L2",1.08724534750908,0.0187546876994442,0.301722755589944,0.492563778949819
"NFIX",0.457801300231412,0.519222835895216,0.0210948282755459,0.032949073994655
"NFKB1",1.17800793658971,0.496992802094316,0.655748760315196,0.0956712897430407
"NFKB2",1.32838947354108,0.551221629465029,0.269700390408783,0.14771885229862
"NFYC",1.56281990474298,0.613810888403852,0.249150790682825,0.19549319790068
"NR1H2",1.48027530633115,1.00324378412855,0.194040904288993,0.0930862520860912
"NR3C1",0.904564537923241,0.0629695990188766,0.979743413089537,1.06118802395025
"OLIG1",0.558845086110484,0.383380384028185,0.160523438600999,0.372966064696724
"PBX2",1.62364226038211,0.140745685819946,0.475227466625265,0.504808141420897
"POU2F2",0.694307782281438,0.528374753493724,0.885943276244623,0.108842844154731
"RARA",1.67366742546217,0.249843900203723,0.142551410769425,0.116725267135959
"RBPJ",1.10790607145216,0.00684157682088017,0.294761180668618,0.489606910716174
