"","LV1","LV2","LV3","LV4"
"TBXAS1",0.30944740096625,0.16188602750847,0.710768976775924,0.661183824207764
"PARP12",0.146689784757767,0.168639423918764,0.0714423808795369,0.234619657774222
"ACAA1",0.152865951599698,0.654602497339622,0.461543194234676,0.488016891886143
"LTK",0.506408950266157,0.151733608934579,0.261657420591962,0.590510281449195
"EIF4B",0.278220919099594,1.38769326146408,0.311948050228118,0.474880725344495
"SMARCD1",0.502082199697771,0.695365916513229,0.699061888344704,1.14735051041428
"CD84",0.251118998867519,0.435089489460881,0.362892025090176,0.631463029028673
"THUMPD1",0.539373062929511,1.15324428073702,0.227434852839314,0.228600843765334
"NUCB2",0.635822757399661,0.454261534888156,0.461276440510694,0.153263713839148
"CPSF1",0.853866331610039,0.706835198550362,0.0367093460653531,0.692312695099333
"UBE2D1",0.311990944632798,0.382522374210014,0.510725270098577,0.290416091322652
"MARK2",0.762154333211343,0.408867116137568,0.220797779316537,0.873211884642598
"FCGR2B",0.454071141082317,0.413071765472365,0.112598406709651,0.241741630301498
"ACADVL",0.245293936460766,0.399033842569151,0.616564112156945,0.739734913759906
"STK10",0.317422060415541,0.601077116208726,0.705149779189775,0.658756899589511
"IGF2BP2",0.2035810746999,0.129048169145205,0.0258437355265002,0.386060711054608
"SEC31B",0.389366503885562,0.944764720713801,0.208121792718591,0.707276585053624
"MBNL3",0.109182080567503,0.295083340973871,0.155891046086708,0.204373208002869
"XAB2",0.490185818100283,0.683403242223687,0.301127366202398,1.01380235291333
"GNB1",1.18459261432966,0.996808857905606,0.108245111089744,0.712434081247499
"P2RY10",0.295999760805942,0.52579709886797,0.506011660484818,0.770290300140367
"ITM2A",0.411727862498909,0.281816117495092,0.294042084652164,0.563203891298679
"ITCH",0.997666047927567,0.445119562391846,0.0548741447698736,1.18952439069262
"MKNK1",0.679133677813804,0.318996135961384,0.197798210210695,0.093097191662882
"XPO1",0.679203754605327,0.394503698215057,0.211966275130078,0.633121777923888
"YTHDC1",0.376892845111269,0.0971690974909084,0.655520353504944,0.68345687838056
"NOA1",1.50694267188455,0.885926133318107,0.203583192263674,0.0187483195550315
"APLP2",0.490598635814436,0.473497466569404,0.664863476540602,0.360619938413479
"CD82",0.389563867530594,0.546570619704531,0.438467094147526,0.122389778558052
"PIGS",0.686953640990152,0.388101645114573,1.31732233885588,0.0295828261914876
"DDX18",0.573556132451014,0.531445997259336,0.43973442415947,0.654691929839596
"PEBP1",0.886580682955461,0.924292830343327,0.44398720012711,0.120775145489687
"ZNF302",0.83745400452171,0.150298146760219,0.277702140421255,0.782887624594607
"CDIP1",0.60360129953011,0.101700695825031,1.13911405290528,0.72186753542249
"GMIP",0.839820317157231,0.0265123459545712,0.614461018380751,0.403391290089901
"LAG3",0.299608313206044,0.113401846230147,0.481421634916576,0.13327093737208
"MLF2",0.73375350884443,0.753431910465017,0.169334704889549,0.556730016740304
"RCOR1",0.580631163903196,0.160877693088259,0.565588862380226,0.298028981368032
"LTBP4",0.220284018334607,0.452630502469129,0.153019718853829,0.906603441032685
"WAC",0.448247947993506,0.569615629639774,0.669871636307391,0.753593393104911
"SMIM24",0.497069330405668,0.0505897333339288,0.0186735974787512,0.440405733150662
"SRPK1",0.130538307606907,0.350259241643058,0.284488686697618,0.0430447244514583
"JAK2",0.0465122104842671,0.930203586151518,0.203106513813565,0.0125644597599397
